[2025-03-04 22:35:31.800]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/clean_plugins all
[2025-03-04 22:35:31.855]	 Done.

[2025-03-04 22:37:56.236]	 List of discovered tpm plugins: tmux-plugins/tmux-yank tmux-plugins/tmux-cpu
[2025-03-04 22:37:56.247]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/install_plugins
[2025-03-04 22:37:56.299]	 Already installed "tmux-yank"
[2025-03-04 22:37:56.299]	 Already installed "tmux-cpu"
[2025-03-04 22:37:56.309]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/update_plugins all
[2025-03-04 22:37:56.330]	 Updating all plugins!
[2025-03-04 22:37:56.330]	 
[2025-03-04 22:37:57.724]	   "tmux-yank" update success
[2025-03-04 22:37:57.727]	     | fatal: unable to get credential storage lock in 1000 ms: File exists
[2025-03-04 22:37:57.727]	     | Already up to date.
[2025-03-04 22:37:57.802]	   "tmux-cpu" update success
[2025-03-04 22:37:57.804]	     | fatal: unable to get credential storage lock in 1000 ms: File exists
[2025-03-04 22:37:57.804]	     | Already up to date.
[2025-03-04 22:37:57.814]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/clean_plugins all
[2025-03-04 22:37:57.863]	 Done.

[2025-03-04 22:42:03.988]	 List of discovered tpm plugins: tmux-plugins/tmux-yank tmux-plugins/tmux-cpu
[2025-03-04 22:42:03.999]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/install_plugins
[2025-03-04 22:42:04.052]	 Already installed "tmux-yank"
[2025-03-04 22:42:04.052]	 Already installed "tmux-cpu"
[2025-03-04 22:42:04.062]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/update_plugins all
[2025-03-04 22:42:04.088]	 Updating all plugins!
[2025-03-04 22:42:04.088]	 
[2025-03-04 22:42:05.609]	   "tmux-yank" update success
[2025-03-04 22:42:05.612]	     | fatal: unable to get credential storage lock in 1000 ms: File exists
[2025-03-04 22:42:05.612]	     | Already up to date.
[2025-03-04 22:42:05.740]	   "tmux-cpu" update success
[2025-03-04 22:42:05.743]	     | fatal: unable to get credential storage lock in 1000 ms: File exists
[2025-03-04 22:42:05.743]	     | Already up to date.
[2025-03-04 22:42:05.755]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/clean_plugins all
[2025-03-04 22:42:05.811]	 Done.

[2025-03-04 22:42:48.952]	 List of discovered tpm plugins: tmux-plugins/tmux-yank tmux-plugins/tmux-cpu
[2025-03-04 22:42:48.962]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/install_plugins
[2025-03-04 22:42:49.018]	 Already installed "tmux-cpu"
[2025-03-04 22:42:49.019]	 Already installed "tmux-yank"
[2025-03-04 22:42:49.029]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/update_plugins all
[2025-03-04 22:42:49.051]	 Updating all plugins!
[2025-03-04 22:42:49.051]	 
[2025-03-04 22:42:50.515]	   "tmux-yank" update success
[2025-03-04 22:42:50.518]	     | fatal: unable to get credential storage lock in 1000 ms: File exists
[2025-03-04 22:42:50.518]	     | Already up to date.
[2025-03-04 22:42:50.539]	   "tmux-cpu" update success
[2025-03-04 22:42:50.542]	     | fatal: unable to get credential storage lock in 1000 ms: File exists
[2025-03-04 22:42:50.542]	     | Already up to date.
[2025-03-04 22:42:50.552]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/clean_plugins all
[2025-03-04 22:42:50.602]	 Done.

[2025-03-05 20:51:42.724]	 List of discovered tpm plugins: tmux-plugins/tmux-yank tmux-plugins/tmux-cpu
[2025-03-05 20:51:42.734]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/install_plugins
[2025-03-05 20:51:42.785]	 Already installed "tmux-yank"
[2025-03-05 20:51:42.786]	 Already installed "tmux-cpu"
[2025-03-05 20:51:42.795]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/update_plugins all
[2025-03-05 20:51:42.816]	 Updating all plugins!
[2025-03-05 20:51:42.817]	 
[2025-03-05 20:51:44.319]	   "tmux-cpu" update success
[2025-03-05 20:51:44.321]	     | fatal: unable to get credential storage lock in 1000 ms: File exists
[2025-03-05 20:51:44.321]	     | Already up to date.
[2025-03-05 20:51:44.386]	   "tmux-yank" update success
[2025-03-05 20:51:44.389]	     | fatal: unable to get credential storage lock in 1000 ms: File exists
[2025-03-05 20:51:44.389]	     | Already up to date.
[2025-03-05 20:51:44.398]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/clean_plugins all
[2025-03-05 20:51:44.448]	 Done.

[2025-03-05 20:53:31.717]	 List of discovered tpm plugins: tmux-plugins/tmux-yank tmux-plugins/tmux-cpu
[2025-03-05 20:53:31.727]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/install_plugins
[2025-03-05 20:53:31.777]	 Already installed "tmux-cpu"
[2025-03-05 20:53:31.777]	 Already installed "tmux-yank"
[2025-03-05 20:53:31.787]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/update_plugins all
[2025-03-05 20:53:31.807]	 Updating all plugins!
[2025-03-05 20:53:31.807]	 
[2025-03-05 20:53:33.237]	   "tmux-yank" update success
[2025-03-05 20:53:33.239]	     | fatal: unable to get credential storage lock in 1000 ms: File exists
[2025-03-05 20:53:33.239]	     | Already up to date.
[2025-03-05 20:53:33.338]	   "tmux-cpu" update success
[2025-03-05 20:53:33.340]	     | fatal: unable to get credential storage lock in 1000 ms: File exists
[2025-03-05 20:53:33.340]	     | Already up to date.
[2025-03-05 20:53:33.350]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/clean_plugins all
[2025-03-05 20:53:33.398]	 Done.

[2025-04-13 14:15:58.180]	 List of discovered tpm plugins: tmux-plugins/tmux-yank tmux-plugins/tmux-cpu
[2025-04-13 14:15:58.190]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/install_plugins
[2025-04-13 14:15:58.239]	 Already installed "tmux-yank"
[2025-04-13 14:15:58.239]	 Already installed "tmux-cpu"
[2025-04-13 14:15:58.249]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/update_plugins all
[2025-04-13 14:15:58.267]	 Updating all plugins!
[2025-04-13 14:15:58.268]	 
[2025-04-13 14:15:59.856]	   "tmux-yank" update success
[2025-04-13 14:15:59.859]	     | fatal: unable to get credential storage lock in 1000 ms: File exists
[2025-04-13 14:15:59.859]	     | Already up to date.
[2025-04-13 14:15:59.863]	   "tmux-cpu" update success
[2025-04-13 14:15:59.865]	     | fatal: unable to get credential storage lock in 1000 ms: File exists
[2025-04-13 14:15:59.865]	     | Already up to date.
[2025-04-13 14:15:59.874]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/clean_plugins all
[2025-04-13 14:15:59.919]	 Done.

[2025-04-13 21:41:00.084]	 List of discovered tpm plugins: tmux-plugins/tmux-yank tmux-plugins/tmux-cpu
[2025-04-13 21:41:00.094]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/install_plugins
[2025-04-13 21:41:00.144]	 Already installed "tmux-yank"
[2025-04-13 21:41:00.144]	 Already installed "tmux-cpu"
[2025-04-13 21:41:00.154]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/update_plugins all
[2025-04-13 21:41:00.171]	 Updating all plugins!
[2025-04-13 21:41:00.172]	 
[2025-04-13 21:41:01.735]	   "tmux-yank" update success
[2025-04-13 21:41:01.735]	   "tmux-cpu" update success
[2025-04-13 21:41:01.737]	     | fatal: unable to get credential storage lock in 1000 ms: File exists
[2025-04-13 21:41:01.737]	     | Already up to date.
[2025-04-13 21:41:01.737]	     | fatal: unable to get credential storage lock in 1000 ms: File exists
[2025-04-13 21:41:01.737]	     | Already up to date.
[2025-04-13 21:41:01.747]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/clean_plugins all
[2025-04-13 21:41:01.793]	 Done.

[2025-04-14 16:43:53.750]	 List of discovered tpm plugins: tmux-plugins/tmux-yank tmux-plugins/tmux-cpu
[2025-04-14 16:43:53.760]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/install_plugins
[2025-04-14 16:43:53.814]	 Already installed "tmux-yank"
[2025-04-14 16:43:53.815]	 Already installed "tmux-cpu"
[2025-04-14 16:43:53.825]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/update_plugins all
[2025-04-14 16:43:53.845]	 Updating all plugins!
[2025-04-14 16:43:53.846]	 
[2025-04-14 16:43:55.398]	   "tmux-cpu" update success
[2025-04-14 16:43:55.398]	   "tmux-yank" update success
[2025-04-14 16:43:55.401]	     | fatal: unable to get credential storage lock in 1000 ms: File exists
[2025-04-14 16:43:55.401]	     | Already up to date.
[2025-04-14 16:43:55.401]	     | fatal: unable to get credential storage lock in 1000 ms: File exists
[2025-04-14 16:43:55.401]	     | Already up to date.
[2025-04-14 16:43:55.411]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/clean_plugins all
[2025-04-14 16:43:55.459]	 Done.

[2025-04-15 17:06:21.924]	 List of discovered tpm plugins: tmux-plugins/tmux-yank tmux-plugins/tmux-cpu
[2025-04-15 17:06:21.935]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/install_plugins
[2025-04-15 17:06:21.987]	 Already installed "tmux-yank"
[2025-04-15 17:06:21.987]	 Already installed "tmux-cpu"
[2025-04-15 17:06:21.997]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/update_plugins all
[2025-04-15 17:06:22.022]	 Updating all plugins!
[2025-04-15 17:06:22.022]	 
[2025-04-15 17:06:23.628]	   "tmux-cpu" update success
[2025-04-15 17:06:23.631]	     | fatal: unable to get credential storage lock in 1000 ms: File exists
[2025-04-15 17:06:23.631]	     | Already up to date.
[2025-04-15 17:06:23.652]	   "tmux-yank" update success
[2025-04-15 17:06:23.655]	     | fatal: unable to get credential storage lock in 1000 ms: File exists
[2025-04-15 17:06:23.655]	     | Already up to date.
[2025-04-15 17:06:23.665]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/clean_plugins all
[2025-04-15 17:06:23.715]	 Done.

[2025-04-19 17:27:22.739]	 List of discovered tpm plugins: tmux-plugins/tmux-yank tmux-plugins/tmux-cpu
[2025-04-19 17:27:22.749]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/install_plugins
[2025-04-19 17:27:22.801]	 Already installed "tmux-yank"
[2025-04-19 17:27:22.802]	 Already installed "tmux-cpu"
[2025-04-19 17:27:22.811]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/update_plugins all
[2025-04-19 17:27:22.830]	 Updating all plugins!
[2025-04-19 17:27:22.831]	 
[2025-04-19 17:27:24.378]	   "tmux-cpu" update success
[2025-04-19 17:27:24.380]	     | fatal: unable to get credential storage lock in 1000 ms: File exists
[2025-04-19 17:27:24.380]	     | Already up to date.
[2025-04-19 17:27:24.435]	   "tmux-yank" update success
[2025-04-19 17:27:24.437]	     | fatal: unable to get credential storage lock in 1000 ms: File exists
[2025-04-19 17:27:24.437]	     | Already up to date.
[2025-04-19 17:27:24.447]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/clean_plugins all
[2025-04-19 17:27:24.494]	 Done.

[2025-04-28 19:36:16.373]	 List of discovered tpm plugins: tmux-plugins/tmux-yank tmux-plugins/tmux-cpu
[2025-04-28 19:36:16.383]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/install_plugins
[2025-04-28 19:36:16.434]	 Already installed "tmux-yank"
[2025-04-28 19:36:16.434]	 Already installed "tmux-cpu"
[2025-04-28 19:36:16.444]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/update_plugins all
[2025-04-28 19:36:16.463]	 Updating all plugins!
[2025-04-28 19:36:16.463]	 
[2025-04-28 19:36:17.962]	   "tmux-yank" update success
[2025-04-28 19:36:17.962]	   "tmux-cpu" update success
[2025-04-28 19:36:17.965]	     | fatal: unable to get credential storage lock in 1000 ms: File exists
[2025-04-28 19:36:17.965]	     | Already up to date.
[2025-04-28 19:36:17.965]	     | fatal: unable to get credential storage lock in 1000 ms: File exists
[2025-04-28 19:36:17.965]	     | Already up to date.
[2025-04-28 19:36:17.975]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/clean_plugins all
[2025-04-28 19:36:18.021]	 Done.

[2025-04-30 23:05:41.444]	 List of discovered tpm plugins: tmux-plugins/tmux-yank tmux-plugins/tmux-cpu
[2025-04-30 23:05:41.455]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/install_plugins
[2025-04-30 23:05:41.506]	 Already installed "tmux-yank"
[2025-04-30 23:05:41.507]	 Already installed "tmux-cpu"
[2025-04-30 23:05:41.518]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/update_plugins all
[2025-04-30 23:05:41.540]	 Updating all plugins!
[2025-04-30 23:05:41.540]	 
[2025-04-30 23:05:43.025]	   "tmux-cpu" update success
[2025-04-30 23:05:43.028]	     | fatal: unable to get credential storage lock in 1000 ms: File exists
[2025-04-30 23:05:43.028]	     | Already up to date.
[2025-04-30 23:05:43.182]	   "tmux-yank" update success
[2025-04-30 23:05:43.184]	     | fatal: unable to get credential storage lock in 1000 ms: File exists
[2025-04-30 23:05:43.184]	     | Already up to date.
[2025-04-30 23:05:43.194]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/clean_plugins all
[2025-04-30 23:05:43.245]	 Done.

[2025-05-23 13:17:49.022]	 List of discovered tpm plugins: tmux-plugins/tmux-yank tmux-plugins/tmux-cpu
[2025-05-23 13:17:49.033]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/install_plugins
[2025-05-23 13:17:49.087]	 Already installed "tmux-yank"
[2025-05-23 13:17:49.087]	 Already installed "tmux-cpu"
[2025-05-23 13:17:49.098]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/update_plugins all
[2025-05-23 13:17:49.119]	 Updating all plugins!
[2025-05-23 13:17:49.119]	 
[2025-05-23 13:17:50.094]	   "tmux-cpu" update success
[2025-05-23 13:17:50.096]	     | Already up to date.
[2025-05-23 13:17:50.255]	   "tmux-yank" update success
[2025-05-23 13:17:50.257]	     | Already up to date.
[2025-05-23 13:17:50.268]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/clean_plugins all
[2025-05-23 13:17:50.323]	 Done.

[2025-06-09 22:10:38.933]	 List of discovered tpm plugins: tmux-plugins/tmux-yank tmux-plugins/tmux-cpu
[2025-06-09 22:10:38.944]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/install_plugins
[2025-06-09 22:10:38.996]	 Already installed "tmux-yank"
[2025-06-09 22:10:38.996]	 Already installed "tmux-cpu"
[2025-06-09 22:10:39.007]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/update_plugins all
[2025-06-09 22:10:39.027]	 Updating all plugins!
[2025-06-09 22:10:39.028]	 
[2025-06-09 22:10:39.452]	   "tmux-yank" update success
[2025-06-09 22:10:39.455]	     | Already up to date.
[2025-06-09 22:10:39.467]	   "tmux-cpu" update success
[2025-06-09 22:10:39.470]	     | Already up to date.
[2025-06-09 22:10:39.481]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/clean_plugins all
[2025-06-09 22:10:39.535]	 Done.

[2025-06-09 22:56:39.877]	 List of discovered tpm plugins: tmux-plugins/tmux-yank tmux-plugins/tmux-cpu
[2025-06-09 22:56:39.901]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/install_plugins
[2025-06-09 22:56:40.000]	 Already installed "tmux-yank"
[2025-06-09 22:56:40.000]	 Already installed "tmux-cpu"
[2025-06-09 22:56:40.013]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/update_plugins all
[2025-06-09 22:56:40.042]	 Updating all plugins!
[2025-06-09 22:56:40.042]	 
[2025-06-09 22:56:40.529]	   "tmux-yank" update success
[2025-06-09 22:56:40.532]	     | Already up to date.
[2025-06-09 22:56:40.540]	   "tmux-cpu" update success
[2025-06-09 22:56:40.543]	     | Already up to date.
[2025-06-09 22:56:40.565]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/clean_plugins all
[2025-06-09 22:56:40.638]	 Done.

[2025-06-12 18:26:18.511]	 List of discovered tpm plugins: tmux-plugins/tmux-yank tmux-plugins/tmux-cpu
[2025-06-12 18:26:18.522]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/install_plugins
[2025-06-12 18:26:18.576]	 Already installed "tmux-yank"
[2025-06-12 18:26:18.577]	 Already installed "tmux-cpu"
[2025-06-12 18:26:18.588]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/update_plugins all
[2025-06-12 18:26:18.608]	 Updating all plugins!
[2025-06-12 18:26:18.609]	 
[2025-06-12 18:26:19.045]	   "tmux-yank" update success
[2025-06-12 18:26:19.047]	     | Already up to date.
[2025-06-12 18:26:19.052]	   "tmux-cpu" update success
[2025-06-12 18:26:19.054]	     | Already up to date.
[2025-06-12 18:26:19.065]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/clean_plugins all
[2025-06-12 18:26:19.127]	 Done.

[2025-06-20 12:53:13.490]	 List of discovered tpm plugins: tmux-plugins/tmux-yank tmux-plugins/tmux-cpu
[2025-06-20 12:53:13.502]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/install_plugins
[2025-06-20 12:53:13.561]	 Already installed "tmux-yank"
[2025-06-20 12:53:13.561]	 Already installed "tmux-cpu"
[2025-06-20 12:53:13.573]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/update_plugins all
[2025-06-20 12:53:13.595]	 Updating all plugins!
[2025-06-20 12:53:13.596]	 
[2025-06-20 12:53:14.078]	   "tmux-cpu" update success
[2025-06-20 12:53:14.078]	   "tmux-yank" update success
[2025-06-20 12:53:14.081]	     | Already up to date.
[2025-06-20 12:53:14.081]	     | Already up to date.
[2025-06-20 12:53:14.094]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/clean_plugins all
[2025-06-20 12:53:14.161]	 Done.

[2025-06-20 17:40:03.162]	 List of discovered tpm plugins: tmux-plugins/tmux-yank tmux-plugins/tmux-cpu
[2025-06-20 17:40:03.174]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/install_plugins
[2025-06-20 17:40:03.226]	 Already installed "tmux-yank"
[2025-06-20 17:40:03.226]	 Already installed "tmux-cpu"
[2025-06-20 17:40:03.237]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/update_plugins all
[2025-06-20 17:40:03.258]	 Updating all plugins!
[2025-06-20 17:40:03.258]	 
[2025-06-20 17:40:03.721]	   "tmux-yank" update success
[2025-06-20 17:40:03.724]	     | Already up to date.
[2025-06-20 17:40:03.741]	   "tmux-cpu" update success
[2025-06-20 17:40:03.744]	     | Already up to date.
[2025-06-20 17:40:03.754]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/clean_plugins all
[2025-06-20 17:40:03.814]	 Done.

[2025-06-20 23:09:15.409]	 List of discovered tpm plugins: tmux-plugins/tmux-yank tmux-plugins/tmux-cpu
[2025-06-20 23:09:15.420]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/install_plugins
[2025-06-20 23:09:15.483]	 Already installed "tmux-yank"
[2025-06-20 23:09:15.485]	 Already installed "tmux-cpu"
[2025-06-20 23:09:15.496]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/update_plugins all
[2025-06-20 23:09:15.524]	 Updating all plugins!
[2025-06-20 23:09:15.524]	 
[2025-06-20 23:09:15.931]	   "tmux-yank" update success
[2025-06-20 23:09:15.934]	     | Already up to date.
[2025-06-20 23:09:15.953]	   "tmux-cpu" update success
[2025-06-20 23:09:15.955]	     | Already up to date.
[2025-06-20 23:09:15.966]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/clean_plugins all
[2025-06-20 23:09:16.016]	 Done.

[2025-06-22 00:15:56.197]	 List of discovered tpm plugins: tmux-plugins/tmux-yank tmux-plugins/tmux-cpu
[2025-06-22 00:15:56.208]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/install_plugins
[2025-06-22 00:15:56.264]	 Already installed "tmux-yank"
[2025-06-22 00:15:56.264]	 Already installed "tmux-cpu"
[2025-06-22 00:15:56.275]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/update_plugins all
[2025-06-22 00:15:56.296]	 Updating all plugins!
[2025-06-22 00:15:56.296]	 
[2025-06-22 00:15:56.740]	   "tmux-cpu" update success
[2025-06-22 00:15:56.740]	   "tmux-yank" update success
[2025-06-22 00:15:56.743]	     | Already up to date.
[2025-06-22 00:15:56.743]	     | Already up to date.
[2025-06-22 00:15:56.754]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/clean_plugins all
[2025-06-22 00:15:56.804]	 Done.

[2025-07-03 18:47:05.364]	 List of discovered tpm plugins: tmux-plugins/tmux-yank tmux-plugins/tmux-cpu
[2025-07-03 18:47:05.376]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/install_plugins
[2025-07-03 18:47:05.429]	 Already installed "tmux-yank"
[2025-07-03 18:47:05.429]	 Already installed "tmux-cpu"
[2025-07-03 18:47:05.441]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/update_plugins all
[2025-07-03 18:47:05.462]	 Updating all plugins!
[2025-07-03 18:47:05.463]	 
[2025-07-03 18:47:05.896]	   "tmux-yank" update success
[2025-07-03 18:47:05.896]	   "tmux-cpu" update success
[2025-07-03 18:47:05.899]	     | Already up to date.
[2025-07-03 18:47:05.899]	     | Already up to date.
[2025-07-03 18:47:05.911]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/clean_plugins all
[2025-07-03 18:47:05.965]	 Done.

[2025-07-07 21:35:43.702]	 List of discovered tpm plugins: tmux-plugins/tmux-yank tmux-plugins/tmux-cpu
[2025-07-07 21:35:43.713]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/install_plugins
[2025-07-07 21:35:43.763]	 Already installed "tmux-yank"
[2025-07-07 21:35:43.764]	 Already installed "tmux-cpu"
[2025-07-07 21:35:43.774]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/update_plugins all
[2025-07-07 21:35:43.794]	 Updating all plugins!
[2025-07-07 21:35:43.794]	 
[2025-07-07 21:35:44.233]	   "tmux-cpu" update success
[2025-07-07 21:35:44.233]	   "tmux-yank" update success
[2025-07-07 21:35:44.235]	     | Already up to date.
[2025-07-07 21:35:44.236]	     | Already up to date.
[2025-07-07 21:35:44.246]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/clean_plugins all
[2025-07-07 21:35:44.296]	 Done.

[2025-07-07 21:35:56.324]	 List of discovered tpm plugins: tmux-plugins/tmux-yank tmux-plugins/tmux-cpu
[2025-07-07 21:35:56.335]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/install_plugins
[2025-07-07 21:35:56.384]	 Already installed "tmux-yank"
[2025-07-07 21:35:56.385]	 Already installed "tmux-cpu"
[2025-07-07 21:35:56.395]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/update_plugins all
[2025-07-07 21:35:56.415]	 Updating all plugins!
[2025-07-07 21:35:56.415]	 
[2025-07-07 21:35:56.845]	   "tmux-cpu" update success
[2025-07-07 21:35:56.847]	     | Already up to date.
[2025-07-07 21:35:56.848]	   "tmux-yank" update success
[2025-07-07 21:35:56.850]	     | Already up to date.
[2025-07-07 21:35:56.861]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/clean_plugins all
[2025-07-07 21:35:56.912]	 Done.

[2025-07-07 21:44:51.857]	 List of discovered tpm plugins: tmux-plugins/tmux-yank tmux-plugins/tmux-cpu
[2025-07-07 21:44:51.867]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/install_plugins
[2025-07-07 21:44:51.916]	 Already installed "tmux-cpu"
[2025-07-07 21:44:51.916]	 Already installed "tmux-yank"
[2025-07-07 21:44:51.926]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/update_plugins all
[2025-07-07 21:44:51.946]	 Updating all plugins!
[2025-07-07 21:44:51.946]	 
[2025-07-07 21:44:52.372]	   "tmux-yank" update success
[2025-07-07 21:44:52.375]	     | Already up to date.
[2025-07-07 21:44:52.376]	   "tmux-cpu" update success
[2025-07-07 21:44:52.378]	     | Already up to date.
[2025-07-07 21:44:52.388]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/clean_plugins all
[2025-07-07 21:44:52.439]	 Done.

[2025-07-07 21:46:39.430]	 List of discovered tpm plugins: tmux-plugins/tmux-yank tmux-plugins/tmux-cpu
[2025-07-07 21:46:39.440]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/install_plugins
[2025-07-07 21:46:39.489]	 Already installed "tmux-yank"
[2025-07-07 21:46:39.489]	 Already installed "tmux-cpu"
[2025-07-07 21:46:39.499]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/update_plugins all
[2025-07-07 21:46:39.519]	 Updating all plugins!
[2025-07-07 21:46:39.520]	 
[2025-07-07 21:46:39.968]	   "tmux-cpu" update success
[2025-07-07 21:46:39.971]	     | Already up to date.
[2025-07-07 21:46:39.972]	   "tmux-yank" update success
[2025-07-07 21:46:39.974]	     | Already up to date.
[2025-07-07 21:46:39.985]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/clean_plugins all
[2025-07-07 21:46:40.035]	 Done.

[2025-07-07 21:48:36.364]	 List of discovered tpm plugins: tmux-plugins/tmux-yank tmux-plugins/tmux-cpu
[2025-07-07 21:48:36.374]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/install_plugins
[2025-07-07 21:48:36.423]	 Already installed "tmux-cpu"
[2025-07-07 21:48:36.423]	 Already installed "tmux-yank"
[2025-07-07 21:48:36.434]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/update_plugins all
[2025-07-07 21:48:36.453]	 Updating all plugins!
[2025-07-07 21:48:36.454]	 
[2025-07-07 21:48:36.880]	   "tmux-yank" update success
[2025-07-07 21:48:36.883]	     | Already up to date.
[2025-07-07 21:48:36.905]	   "tmux-cpu" update success
[2025-07-07 21:48:36.907]	     | Already up to date.
[2025-07-07 21:48:36.918]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/clean_plugins all
[2025-07-07 21:48:36.968]	 Done.

[2025-07-07 21:48:50.138]	 List of discovered tpm plugins: tmux-plugins/tmux-yank tmux-plugins/tmux-cpu
[2025-07-07 21:48:50.148]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/install_plugins
[2025-07-07 21:48:50.197]	 Already installed "tmux-yank"
[2025-07-07 21:48:50.197]	 Already installed "tmux-cpu"
[2025-07-07 21:48:50.207]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/update_plugins all
[2025-07-07 21:48:50.227]	 Updating all plugins!
[2025-07-07 21:48:50.228]	 
[2025-07-07 21:48:50.687]	   "tmux-cpu" update success
[2025-07-07 21:48:50.687]	   "tmux-yank" update success
[2025-07-07 21:48:50.690]	     | Already up to date.
[2025-07-07 21:48:50.690]	     | Already up to date.
[2025-07-07 21:48:50.701]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/clean_plugins all
[2025-07-07 21:48:50.751]	 Done.

[2025-07-07 21:48:54.670]	 List of discovered tpm plugins: tmux-plugins/tmux-yank tmux-plugins/tmux-cpu
[2025-07-07 21:48:54.681]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/install_plugins
[2025-07-07 21:48:54.729]	 Already installed "tmux-yank"
[2025-07-07 21:48:54.730]	 Already installed "tmux-cpu"
[2025-07-07 21:48:54.740]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/update_plugins all
[2025-07-07 21:48:54.759]	 Updating all plugins!
[2025-07-07 21:48:54.760]	 
[2025-07-07 21:48:55.195]	   "tmux-cpu" update success
[2025-07-07 21:48:55.195]	   "tmux-yank" update success
[2025-07-07 21:48:55.197]	     | Already up to date.
